index_id,index_name,name_vn,value,unit,source
1,Managerial ownership,Sở hữu của ban điều hành,null,%,manual
2,State ownership,Sở hữu nhà nước,37.1,%,manual
3,Institutional ownership,Sở hữu tổ chức,null,%,manual
4,Foreign ownership,Sở hữu nước ngoài,null,%,manual
5,Total share outstanding,Tổng số cổ phiếu lưu hành,142532284,shares,yahoo
6,Total sales revenue and Net sales revenue,Doanh thu thuần,5828549177536,VND,pdf
7,Total assets,Tổng tài sản,6414871527523,VND,pdf
8,Selling expenses,Chi phí bán hàng,632851000442,VND,pdf
9,General and administrative expenditure,Chi phí quản lý doanh nghiệp,227199971559,VND,pdf
10,Value of intangible assets,Tài sản cố định vô hình,7105350000,VND,pdf
11,Manufacturing overhead,Chi phí sản xuất chung,152906892624,VND,pdf
12,Net operating income,Lợi nhuận thuần từ hoạt động kinh doanh,885058912782,VND,pdf
13,Consumption of raw material,Chi phí nguyên vật liệu,3391369907625,VND,pdf
14,Merchandise purchase of the year,Mua hàng hóa,3391369907625,VND,pdf
15,Work-in-progess goods purchase,Chi phí sản xuất kinh doanh dở dang,29835442118,VND,pdf
16,Outside manufacturing expenses,Chi phí dịch vụ mua ngoài,369568126100,VND,pdf
17,Production cost,Tổng chi phí sản xuất,4452410852271,VND,pdf
18,R&D expenditure,Chi phí nghiên cứu phát triển,null,VND,pdf
19,Product innovation,Đổi mới sản phẩm,1,binary,manual
20,Process innovation,Đổi mới quy trình,1,binary,manual
21,Net Income,Lợi nhuận sau thuế,735659511537,VND,pdf
22,Total shareholders' equity,Vốn chủ sở hữu,3666374210005,VND,pdf
23,Market value of equity,Vốn hóa thị trường,null,VND,yahoo
24,Total liabilities,Nợ phải trả,2748497317518,VND,pdf
25,Net cash from operating activities,Lưu chuyển tiền thuần từ HĐKD,1984027652987,VND,pdf
26,Capital expenditure,Chi mua sắm TSCĐ,76267754519,VND,pdf
27,Cash flows from investing activities,Lưu chuyển tiền từ HĐĐT,-1585963502287,VND,pdf
28,Cash and cash equivalent,Tiền và tương đương tiền,532838461684,VND,pdf
29,Long-term debt,Vay và nợ thuê tài chính dài hạn,61793740924,VND,pdf
30,Current assets,Tài sản ngắn hạn,5243301070624,VND,pdf
31,Current liabiltiies,Nợ ngắn hạn,2638843105786,VND,pdf
32,Growth ratio,Tỷ lệ tăng trưởng,12.6,%,computed
33,Total inventory,Hàng tồn kho,1005295988118,VND,pdf
34,Divident payment,Cổ tức đã trả,129575334000,VND,pdf
35,EPS,Lãi cơ bản trên cổ phiếu,5513,VND,pdf
36,Number of employees,Số lượng nhân viên,1248,người,manual
37,"Net plant, property and equipment",Tài sản cố định hữu hình,1087799732731,VND,pdf
38,Firm age,Tuổi công ty,64,years,computed
