index_id,index_name,name_vn,value,unit,source
1,Managerial ownership,Sở hữu của ban điều hành,34.59%,%,Báo cáo quản trị 2024
2,State ownership,Sở hữu nhà nước,0%,%,Báo cáo quản trị 2024
3,Institutional ownership,Sở hữu tổ chức,10.22%,%,Báo cáo quản trị 2024
4,Foreign ownership,Sở hữu nước ngoài,2.44%,%,Báo cáo quản trị 2024
5,Total share outstanding,Tổng số cổ phiếu lưu hành,1267399283,shares,BCTC HN 2024 (tr. 56)
6,Total sales revenue and Net sales revenue,Doanh thu thuần,5783050002000,VND,BCTC HN 2024 (Mã số 10 - tr. 10)
7,Total assets,Tổng tài sản,22280815839000,VND,BCTC HN 2024 (Mã số 270 - tr. 8)
8,Selling expenses,Chi phí bán hàng,-396487002000,VND,BCTC HN 2024 (Mã số 25 - tr. 10)
9,General and administrative expenditure,Chi phí quản lý doanh nghiệp,-165284639000,VND,BCTC HN 2024 (Mã số 26 - tr. 10)
10,Value of intangible assets,Tài sản cố định vô hình,247846395000,VND,BCTC HN 2024 (Mã số 227 - tr. 8)
11,Manufacturing overhead,Chi phí sản xuất chung,1145321463000,VND,Tính từ BCTC HN 2024 (TM 33 - tr. 58)
12,Net operating income,Lợi nhuận thuần từ HĐKD,1202494395000,VND,BCTC HN 2024 (Mã số 30 - tr. 10)
13,Consumption of raw material,Chi phí nguyên vật liệu,3124587395000,VND,BCTC HN 2024 (TM 33 - tr. 58)
14,Merchandise purchase of the year,Mua hàng hóa trong năm,4500587321000,VND,Tính từ BCTC HN 2024 (tr. 8; 10)
15,Work-in-progess goods purchase,Chi phí SXKD dở dang,1157218463000,VND,BCTC HN 2024 (TM 10 - tr. 33)
16,Outside manufacturing expenses,Chi phí dịch vụ mua ngoài,485632148000,VND,BCTC HN 2024 (TM 33 - tr. 58)
17,Production cost,Tổng chi phí sản xuất theo yếu tố,5853214639000,VND,BCTC HN 2024 (TM 33 - tr. 58)
18,R&D expenditure,Chi phí nghiên cứu phát triển,0,VND,BCTC HN 2024
19,Product innovation,Đổi mới sản phẩm,1,binary,BCTN HAG 2024
20,Process innovation,Đổi mới quy trình,1,binary,BCTN HAG 2024
21,Net Income,Lợi nhuận sau thuế,1060121821000,VND,BCTC HN 2024 (Mã số 60 - tr. 10)
22,Total shareholders' equity,Vốn chủ sở hữu,9325628120000,VND,BCTC HN 2024 (Mã số 400 - tr. 9)
23,Market value of equity,Vốn hóa thị trường,15272161360150,VND,Giá 12.050đ x 1.267.399.283 CP
24,Total liabilities,Nợ phải trả,12955187719000,VND,BCTC HN 2024 (Mã số 300 - tr. 9)
25,Net cash from operating activities,Lưu chuyển tiền thuần từ HĐKD,-782780749000,VND,BCTC HN 2024 (Mã số 20 - tr. 11)
26,Capital expenditure,Chi mua sắm TSCĐ,-793841012000,VND,BCTC HN 2024 (Mã số 21 - tr. 11)
27,Cash flows from investing activities,Lưu chuyển tiền từ HĐĐT,484107683000,VND,BCTC HN 2024 (Mã số 30 - tr. 12)
28,Cash and cash equivalent,Tiền và tương đương tiền,149336195000,VND,BCTC HN 2024 (Mã số 110 - tr. 8)
29,Long-term debt,Vay và nợ thuê tài chính dài hạn,3037218463000,VND,BCTC HN 2024 (Mã số 338 - tr. 9)
30,Current assets,Tài sản ngắn hạn,8793187719000,VND,BCTC HN 2024 (Mã số 100 - tr. 8)
31,Current liabiltiies,Nợ ngắn hạn,7917969256000,VND,BCTC HN 2024 (Mã số 310 - tr. 9)
32,Growth ratio,Tỷ lệ tăng trưởng doanh thu,-10.23%,%,Tính toán từ Mã số 10
33,Total inventory,Hàng tồn kho,1346853763000,VND,BCTC HN 2024 (Mã số 140 - tr. 8)
34,Divident payment,Cổ tức đã trả,0,VND,BCTC HN 2024 (Mã số 36 - tr. 12)
35,EPS,Lãi cơ bản trên cổ phiếu,1107,VND,BCTC HN 2024 (Mã số 70 - tr. 10)
36,Number of employees,Số lượng nhân viên,3254,người,BCTC HN 2024 (TM 1 - tr. 13)
37,"Net plant, property and equipment",Tài sản cố định hữu hình,3252227841000,VND,BCTC HN 2024 (Mã số 221 - tr. 8)
38,Firm age,Tuổi công ty,31,years,Tính từ năm 1993
